Year,Month,Day,Country,Region,city,latitude,longitude,AttackType,Killed,Wounded,Target,Group,Target_type,Weapon_type,casualities
2017,7,21,Afghanistan,South Asia,Pusht Rod district,32.478078000000004,62.03889100000001,Armed Assault,18.0,9.0,Soldiers,Taliban,Military,Firearms,27.0
2017,7,25,India,South Asia,Loran,33.803627,74.346835,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,7,25,Italy,Western Europe,Rocca di Papa,41.772686,12.709519,Bombing/Explosion,0.0,0.0,Asylum Center,Unknown,Private Citizens & Property,Explosives,0.0
2017,7,25,Sweden,Western Europe,Grytan,63.101290000000006,14.8276,Facility/Infrastructure Attack,0.0,0.0,Refugee Center,Unknown,Private Citizens & Property,Incendiary,0.0
2017,7,25,Afghanistan,South Asia,Shib Koh district,32.087171999999995,61.364736,Assassination,6.0,0.0,District Head: Abdul Rahim Haidari,Taliban,Government (General),Explosives,6.0
2017,7,25,Turkey,Middle East & North Africa,Diyarbakir,37.922218,40.184376,Armed Assault,0.0,0.0,Police Directorate Building,Kurdistan Workers' Party (PKK),Police,Explosives,0.0
2017,7,25,Spain,Western Europe,Melilla,35.292277,-2.938097,Armed Assault,0.0,1.0,Border Police Post,Unknown,Police,Melee,1.0
2017,7,25,Chile,South America,Vilcun,-38.667513,-72.224409,Facility/Infrastructure Attack,0.0,0.0,Protestant Church,Weichan Auka Mapu,Religious Figures/Institutions,Incendiary,0.0
2017,7,25,Somalia,Sub-Saharan Africa,Mogadishu,2.059819,45.326115,Armed Assault,1.0,0.0,Officer: Abdullahi Ali Mohamed,Al-Shabaab,Police,Firearms,1.0
2017,7,25,Mexico,North America,Mexico City,19.371887,-99.086624,Bombing/Explosion,0.0,0.0,Headquarters,Informal Feminist Commando for Anti-authoritarian Action,Religious Figures/Institutions,Explosives,0.0
2017,7,25,Afghanistan,South Asia,Jani Khel district,33.662383,69.78564300000001,Armed Assault,,,Posts,Taliban,Military,Firearms,
2017,7,25,Afghanistan,South Asia,Jani Khel district,33.662383,69.78564300000001,Facility/Infrastructure Attack,0.0,0.0,District Governor's Compound,Taliban,Government (General),Incendiary,0.0
2017,7,25,Afghanistan,South Asia,Jani Khel district,33.662383,69.78564300000001,Facility/Infrastructure Attack,0.0,0.0,Headquarters,Taliban,Police,Incendiary,0.0
2017,7,25,Afghanistan,South Asia,Jani Khel district,33.662383,69.78564300000001,Facility/Infrastructure Attack,0.0,0.0,Health Clinic,Taliban,Business,Incendiary,0.0
2017,7,25,Central African Republic,Sub-Saharan Africa,Bangassou,4.746876,22.814779,Unknown,2.0,1.0,Moroccan Peacekeepers,Anti-Balaka Militia,Government (Diplomatic),Unknown,3.0
2017,7,25,Afghanistan,South Asia,Sari Pul,36.217655,65.933037,Hostage Taking (Kidnapping),1.0,0.0,Local Cleric: Mullah Taj Mohammad,Khorasan Chapter of the Islamic State,Religious Figures/Institutions,Melee,1.0
2017,7,26,Iraq,Middle East & North Africa,Fallujah,33.349159,43.784199,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,7,26,Iraq,Middle East & North Africa,Tikrit,34.621521,43.668377,Unknown,3.0,0.0,Area,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Unknown,3.0
2017,7,26,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Bombing/Explosion,1.0,3.0,House,Unknown,Private Citizens & Property,Explosives,4.0
2017,7,26,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Bombing/Explosion,0.0,3.0,Sheep Market,Unknown,Private Citizens & Property,Explosives,3.0
2017,7,26,Iraq,Middle East & North Africa,Rabiah,34.147391999999996,45.129864000000005,Bombing/Explosion,0.0,1.0,Patrol,Islamic State of Iraq and the Levant (ISIL),Military,Explosives,1.0
2017,7,26,Afghanistan,South Asia,Khakrez district,31.985,65.472778,Hostage Taking (Kidnapping),26.0,13.0,Base,Taliban,Military,Unknown,39.0
2017,7,26,Afghanistan,South Asia,Waygal,35.190269,70.994683,Armed Assault,47.0,111.0,District Center,Taliban,Government (General),Firearms,158.0
2017,7,26,Iraq,Middle East & North Africa,Mosul,36.354145,43.143570000000004,Bombing/Explosion,0.0,0.0,Police Station,Islamic State of Iraq and the Levant (ISIL),Police,Explosives,0.0
2017,7,26,Afghanistan,South Asia,Chahar Asyab district,34.393184000000005,69.07810699999999,Bombing/Explosion,0.0,0.0,Unknown,Taliban,Unknown,Explosives,0.0
2017,7,26,Egypt,Middle East & North Africa,Alexandria,31.200091999999998,29.918739000000002,Bombing/Explosion,1.0,0.0,Base,Unknown,Military,Explosives,1.0
2017,7,26,Nigeria,Sub-Saharan Africa,Mandirari,11.428113,13.899826999999998,Bombing/Explosion,3.0,4.0,Forces,Unknown,Terrorists/Non-State Militia,Explosives,7.0
2017,7,26,Philippines,Southeast Asia,Jian,11.836267999999999,124.96168700000001,Bombing/Explosion,0.0,2.0,Patrol,New People's Army (NPA),Police,Explosives,2.0
2017,7,26,India,South Asia,Yaripora,33.72365,75.017872,Armed Assault,1.0,0.0,Officer: Gowhar Ahmad Tantray,Hizbul Mujahideen (HM),Police,Firearms,1.0
2017,7,26,Papua New Guinea,Australasia & Oceania,Port Moresby,-9.441944,147.218889,Hostage Taking (Kidnapping),0.0,1.0,Member of Parliament Elect: Richard Masere,Unknown,Government (General),Unknown,1.0
2017,7,26,Afghanistan,South Asia,Sharana,33.1782,68.752533,Bombing/Explosion,0.0,3.0,Market,Unknown,Private Citizens & Property,Explosives,3.0
2017,7,26,Thailand,Southeast Asia,Rueso district,6.384576,101.502075,Bombing/Explosion,0.0,2.0,Patrol,Unknown,Military,Explosives,2.0
2017,7,26,Pakistan,South Asia,Shabqadar,34.217285,71.56104300000001,Assassination,1.0,0.0,Leader: Maulana Haq Nawaz Haqqani,Unknown,Private Citizens & Property,Firearms,1.0
2017,7,25,Yemen,Middle East & North Africa,Adh Dhliaah district,14.998607999999999,47.863246999999994,Armed Assault,3.0,0.0,Patrol,Al-Qaida in the Arabian Peninsula (AQAP),Military,Firearms,3.0
2017,7,25,Yemen,Middle East & North Africa,Khab,16.714702,44.875403000000006,Bombing/Explosion,3.0,,Vehicle,Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives,
2017,7,26,Afghanistan,South Asia,Qamsae,36.823388,66.28161800000001,Hostage Taking (Kidnapping),,,"Senior Health Officials: Dr. Yaseen, Khal Mohammad",Taliban,Government (General),Unknown,
2017,7,26,Philippines,Southeast Asia,Dugaain,6.578187,122.031469,Unknown,1.0,1.0,Patrol,Abu Sayyaf Group (ASG),Military,Unknown,2.0
2017,7,26,Philippines,Southeast Asia,Maluso,6.549955000000001,121.88315300000001,Armed Assault,1.0,0.0,Member: Jomad Aujalin,Abu Sayyaf Group (ASG),Military,Firearms,1.0
2017,7,26,Nigeria,Sub-Saharan Africa,Isagbo,6.753722,3.229751,Assassination,1.0,0.0,Traditional Ruler: Oba Patrick Fasinu,Unknown,Private Citizens & Property,Incendiary,1.0
2017,7,26,Afghanistan,South Asia,Mamand Dara,34.070828000000006,70.66642399999999,Unknown,,,Soldiers,Taliban,Military,Unknown,
2017,7,26,Lebanon,Middle East & North Africa,Arsal,34.184605,36.424011,Bombing/Explosion,3.0,0.0,Wadi Hamid Camp,Hezbollah,Private Citizens & Property,Explosives,3.0
2017,7,26,Philippines,Southeast Asia,Marihatag,8.802481,126.30094299999999,Assassination,0.0,1.0,Owner: Julieto S. Orillaneda,Unknown,Journalists & Media,Firearms,1.0
2017,7,26,Cameroon,Sub-Saharan Africa,Sagme,12.551389,14.258610999999998,Armed Assault,2.0,,Station,Boko Haram,Police,Firearms,
2017,7,26,Libya,Middle East & North Africa,Beida,32.760742,21.757212,Hostage Taking (Kidnapping),,,Imam: Khalid Othman Suhaib,Muslim extremists,Religious Figures/Institutions,Firearms,
2017,7,26,Iraq,Middle East & North Africa,Jurf al-Sakhar,32.867008,44.220455,Bombing/Explosion,0.0,2.0,Personnel,Islamic State of Iraq and the Levant (ISIL),Police,Explosives,2.0
2017,7,26,Colombia,South America,Cedeno,7.047219999999999,-72.170244,Bombing/Explosion,0.0,0.0,Cano Limon-Covenas Oil Pipeline,National Liberation Army of Colombia (ELN),Utilities,Explosives,0.0
2017,7,26,Colombia,South America,Cedeno,7.050111,-72.170244,Bombing/Explosion,0.0,0.0,Cano Limon-Covenas Oil Pipeline,National Liberation Army of Colombia (ELN),Utilities,Explosives,0.0
2017,7,26,Iraq,Middle East & North Africa,Nahrawan,33.375759,44.702866,Armed Assault,1.0,0.0,Civilian,Unknown,Private Citizens & Property,Firearms,1.0
2017,7,26,Iraq,Middle East & North Africa,Jurf al-Sakhar,32.867008,44.220455,Bombing/Explosion,1.0,1.0,Checkpoint,Islamic State of Iraq and the Levant (ISIL),Military,Explosives,2.0
2017,7,27,Iraq,Middle East & North Africa,Amiriyat al-Fallujah,33.163559,43.863106,Bombing/Explosion,3.0,1.0,Police Station,Islamic State of Iraq and the Levant (ISIL),Police,Explosives,4.0
2017,7,26,Iraq,Middle East & North Africa,Chechi,35.082116,44.321932000000004,Hostage Taking (Kidnapping),4.0,,Kakai Kurdish Civilians,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Firearms,
2017,7,27,Iraq,Middle East & North Africa,Al-Baghdadi,33.864799,42.536384999999996,Bombing/Explosion,11.0,0.0,House,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,11.0
2017,7,24,Afghanistan,South Asia,Chaqma Chura,36.172376,65.46335,Assassination,1.0,0.0,Tribal Elder: Gul Agha,Khorasan Chapter of the Islamic State,Private Citizens & Property,Firearms,1.0
2017,7,27,Iraq,Middle East & North Africa,Sulayman Beg,34.790665000000004,44.662151,Bombing/Explosion,0.0,4.0,Restaurant,Unknown,Business,Explosives,4.0
2017,7,27,Somalia,Sub-Saharan Africa,Abow,3.940206,42.444922999999996,Assassination,0.0,,Convoy of Security Minister: Abdirashid Hassan Nur,Al-Shabaab,Government (General),Explosives,
2017,7,27,Somalia,Sub-Saharan Africa,Jalalaqsi,3.3815839999999997,45.598389000000005,Bombing/Explosion,0.0,0.0,Base,Al-Shabaab,Military,Explosives,0.0
2017,7,27,India,South Asia,Materbugh,33.759048,74.804154,Armed Assault,0.0,0.0,Joint Patrol,Unknown,Police,Firearms,0.0
2017,7,27,Italy,Western Europe,Dorgali,40.29221,9.587019999999999,Bombing/Explosion,0.0,2.0,Refugee Reception Center,Unknown,Private Citizens & Property,Explosives,2.0
2017,7,27,India,South Asia,Katekalyan,18.793259,81.624146,Bombing/Explosion,0.0,1.0,Constable: Laxmaih,Maoists,Police,Explosives,1.0
2017,7,27,India,South Asia,Yamrach,33.735715,74.993224,Armed Assault,0.0,1.0,Constable: Saleem Yousuf Bhat,Unknown,Police,Firearms,1.0
2017,7,27,India,South Asia,Shopian,33.721287,74.831062,Armed Assault,0.0,0.0,Police Station,Unknown,Police,Firearms,0.0
2017,7,27,Nigeria,Sub-Saharan Africa,Azur,11.046254,12.645964,Armed Assault,5.0,9.0,Village,Boko Haram,Private Citizens & Property,Firearms,14.0
2017,7,27,Iraq,Middle East & North Africa,Muqdadiyah,33.953167,44.921906,Bombing/Explosion,1.0,2.0,Cafe,Islamic State of Iraq and the Levant (ISIL),Business,Explosives,3.0
2017,7,27,Iraq,Middle East & North Africa,Muqdadiyah,33.953167,44.921906,Bombing/Explosion,0.0,1.0,Tractor,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,1.0
2017,7,27,Iraq,Middle East & North Africa,Muqdadiyah,33.953167,44.921906,Bombing/Explosion,2.0,2.0,Civilians,Islamic State of Iraq and the Levant (ISIL),Private Citizens & Property,Explosives,4.0
2017,7,27,Syria,Middle East & North Africa,Raqqah,35.951523,39.009563,Hostage Taking (Kidnapping),,,Headquarters,Islamic State of Iraq and the Levant (ISIL),Terrorists/Non-State Militia,Unknown,
2017,7,27,Syria,Middle East & North Africa,Raqqah,35.951523,39.009563,Hostage Taking (Kidnapping),,,Checkpoints,Islamic State of Iraq and the Levant (ISIL),Terrorists/Non-State Militia,Explosives,
2017,7,27,Pakistan,South Asia,Halimzai,34.345856,71.370506,Assassination,3.0,0.0,Tribal Elder: Sadiq Khan,Unknown,Private Citizens & Property,Firearms,3.0
2017,7,27,Saudi Arabia,Middle East & North Africa,Taif,21.437273,40.512714,Bombing/Explosion,0.0,0.0,City,Houthi extremists (Ansar Allah),Private Citizens & Property,Explosives,0.0
2017,7,27,Germany,Western Europe,Dresden,51.064245,13.756803,Facility/Infrastructure Attack,0.0,0.0,Church,Unknown,Religious Figures/Institutions,Incendiary,0.0
2017,7,27,Pakistan,South Asia,Jawaki Banda,33.590603,71.44062,Armed Assault,1.0,0.0,Former Constable: Rayat Ali,Unknown,Police,Firearms,1.0
2017,7,27,Pakistan,South Asia,Shapur,32.286612,72.43025300000001,Armed Assault,0.0,2.0,Constable: Shahid Iqbal,Unknown,Police,Firearms,2.0
2017,7,27,Philippines,Southeast Asia,Luisiana,14.184052,121.51666399999999,Unknown,0.0,0.0,Hydroelectric Power Plant,New People's Army (NPA),Utilities,Unknown,0.0
2017,7,28,Nigeria,Sub-Saharan Africa,Okpanam,6.214484,6.65615,Assassination,1.0,0.0,Legal Adviser: Unoma Ashiedu,Unknown,Private Citizens & Property,Firearms,1.0
2017,7,27,Philippines,Southeast Asia,Del Rio,8.857933000000001,125.73142800000001,Armed Assault,1.0,0.0,Patrol,New People's Army (NPA),Police,Firearms,1.0
2017,7,27,Afghanistan,South Asia,Ghorband district,35.0,68.85,Unknown,,,Checkposts,Taliban,Military,Unknown,
2017,7,27,Yemen,Middle East & North Africa,Mawza district,13.313951999999999,43.621595,Unknown,20.0,0.0,Base,Unknown,Military,Unknown,20.0
2017,7,28,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Armed Assault,1.0,3.0,Forces,Unknown,Military,Firearms,4.0
2017,7,28,Ivory Coast,Sub-Saharan Africa,Fresco,5.106041,-5.585363,Armed Assault,0.0,1.0,Soldiers,Gbagbo Loyalists,Military,Firearms,1.0
2017,7,28,Ivory Coast,Sub-Saharan Africa,Fresco,5.106041,-5.585363,Facility/Infrastructure Attack,0.0,0.0,Treasury Office,Gbagbo Loyalists,Government (General),Firearms,0.0
2017,7,28,Ivory Coast,Sub-Saharan Africa,Fresco,5.106041,-5.585363,Facility/Infrastructure Attack,0.0,0.0,Bank,Gbagbo Loyalists,Business,Firearms,0.0
2017,7,28,Ivory Coast,Sub-Saharan Africa,Fresco,5.106041,-5.585363,Facility/Infrastructure Attack,0.0,0.0,Bank,Gbagbo Loyalists,Business,Firearms,0.0
2017,7,28,India,South Asia,Parihaspora,34.146151,74.63919200000001,Bombing/Explosion,0.0,0.0,Soldiers,Unknown,Military,Explosives,0.0
2017,7,28,Philippines,Southeast Asia,Pidsandawan,6.928128,124.53622299999999,Bombing/Explosion,4.0,9.0,Convoy,Bangsamoro Islamic Freedom Movement (BIFM),Military,Explosives,13.0
2017,7,28,Philippines,Southeast Asia,Malipangpang,15.052222,120.938056,Assassination,1.0,0.0,Councilor: Ading Cruz,Unknown,Government (General),Firearms,1.0
2017,7,28,Philippines,Southeast Asia,Talitay district,7.0315,124.37503500000001,Assassination,1.0,0.0,Councilor: Guailuson Guimal Angen,Unknown,Government (General),Firearms,1.0
2017,7,28,Nigeria,Sub-Saharan Africa,Dikwa,12.045992,13.920764000000002,Bombing/Explosion,14.0,24.0,Internally Displaced Persons (IDPs) Camp,Boko Haram,Private Citizens & Property,Explosives,38.0
2017,7,28,United Kingdom,Western Europe,Glenarm,54.967388,-5.960228,Facility/Infrastructure Attack,0.0,0.0,Vehicles,Ulster Volunteer Force (UVF),Private Citizens & Property,Incendiary,0.0
2017,7,28,Democratic Republic of the Congo,Sub-Saharan Africa,Bapere,-0.094658,29.272708,Facility/Infrastructure Attack,2.0,0.0,Soldiers,Mai Mai Simba Militia,Military,Unknown,2.0
2017,7,28,Afghanistan,South Asia,Nawa-i-Barakzayi district,31.383046000000004,64.299565,Armed Assault,22.0,7.0,Checkposts,Taliban,Police,Firearms,29.0
2017,7,28,Philippines,Southeast Asia,Marawi,7.999981,124.29993700000001,Bombing/Explosion,3.0,0.0,Soldiers,Islamic State of Iraq and the Levant (ISIL),Military,Explosives,3.0
2017,7,28,Cameroon,Sub-Saharan Africa,Meme,10.966732,14.233514000000001,Bombing/Explosion,5.0,0.0,Civilian,Boko Haram,Private Citizens & Property,Explosives,5.0
2017,7,28,Germany,Western Europe,Hamburg,53.551065,9.993673,Armed Assault,1.0,7.0,Civilians,Jihadi-inspired extremists,Private Citizens & Property,Melee,8.0
2017,7,29,Kenya,Sub-Saharan Africa,Mandera,3.938715,41.844707,Hijacking,,,Vehicle,Al-Shabaab,Private Citizens & Property,Firearms,
2017,7,28,West Bank and Gaza Strip,Middle East & North Africa,Alon Shvut,31.654064,35.125057,Armed Assault,1.0,0.0,Soldiers,Palestinian Extremists,Military,Melee,1.0
2017,7,28,India,South Asia,Bachroo,33.716834999999996,75.05165799999999,Facility/Infrastructure Attack,0.0,0.0,House of Former Government Militia Member: Bilal Ahmad Bhat,Unknown,Terrorists/Non-State Militia,Firearms,0.0
2017,7,27,India,South Asia,Khudwani,33.726616,75.09123199999999,Facility/Infrastructure Attack,0.0,0.0,Residence of Superintendent of Police,Unknown,Police,Firearms,0.0
2017,7,27,India,South Asia,Mirhama,33.652708000000004,75.018035,Facility/Infrastructure Attack,0.0,0.0,House of Officer,Unknown,Police,Firearms,0.0
2017,7,27,India,South Asia,Mirhama,33.652708000000004,75.018035,Facility/Infrastructure Attack,0.0,0.0,House of Officer,Unknown,Police,Firearms,0.0
2017,7,28,India,South Asia,Dashin-Sempora,33.650754,75.01802099999999,Facility/Infrastructure Attack,0.0,0.0,Father of Officers: Sanaullah Wagey,Unknown,Police,Firearms,0.0
2017,7,28,India,South Asia,Dashin-Sempora,33.64542,75.019676,Facility/Infrastructure Attack,0.0,0.0,House of Officer,Unknown,Police,Firearms,0.0
2017,7,27,India,South Asia,Trichal,33.850486,74.918527,Unarmed Assault,0.0,1.0,House of Worker: Ghulam Mohiuddin,Unknown,Private Citizens & Property,Melee,1.0
2017,7,28,India,South Asia,Trichal,33.850486,74.918527,Unarmed Assault,0.0,0.0,House of Special Police Officer: Bilal Farooq Gaasi,Hizbul Mujahideen (HM),Police,Melee,0.0
2017,7,28,India,South Asia,Trichal,33.850486,74.918527,Facility/Infrastructure Attack,0.0,0.0,House of Special Police Officer,Hizbul Mujahideen (HM),Police,Firearms,0.0
2017,7,28,India,South Asia,Trichal,33.850486,74.918527,Unknown,0.0,0.0,House of Special Police Officer,Hizbul Mujahideen (HM),Police,Unknown,0.0
2017,7,28,India,South Asia,Naira,33.845225,74.925314,Unarmed Assault,0.0,1.0,House of Constable: Naseer Ali Rather,Hizbul Mujahideen (HM),Police,Melee,1.0
2017,7,28,India,South Asia,Tumlehal,33.986557,75.014705,Unarmed Assault,0.0,0.0,House of Special Police Officer: Farooq Magray,Unknown,Police,Melee,0.0
2017,7,28,India,South Asia,Khudwani,33.726616,75.09123199999999,Facility/Infrastructure Attack,0.0,0.0,House of Inspector,Unknown,Police,Firearms,0.0
2017,7,28,India,South Asia,Arigam,33.939903,75.099791,Facility/Infrastructure Attack,0.0,0.0,House of Head Constable,Unknown,Police,Incendiary,0.0
2017,7,28,Afghanistan,South Asia,Surobi district,34.57152,69.720377,Bombing/Explosion,6.0,11.0,Soldiers,Taliban,Military,Explosives,17.0
2017,7,28,Philippines,Southeast Asia,Caloocan,14.724492999999999,121.03331000000001,Bombing/Explosion,0.0,0.0,Outpost,Unknown,Police,Explosives,0.0
2017,7,28,South Sudan,Sub-Saharan Africa,Jale,3.7246650000000003,31.658484,Armed Assault,0.0,0.0,Jale Base,Sudan People's Liberation Movement in Opposition (SPLM-IO),Military,Firearms,0.0
2017,7,28,Kosovo,Eastern Europe,Mitrovica,42.899396,20.868111,Facility/Infrastructure Attack,0.0,0.0,Vehicle of Politician: Oliver Ivanovic,Unknown,Private Citizens & Property,Incendiary,0.0
2017,7,28,Czech Republic,Eastern Europe,Bela pod Bezdezem,50.507712,14.758153,Facility/Infrastructure Attack,0.0,0.0,Train,Anti-Immigrant extremists,Transportation,Sabotage Equipment,0.0
2017,7,29,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Armed Assault,1.0,1.0,Checkpoint,Unknown,Military,Firearms,2.0
2017,7,29,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Bombing/Explosion,0.0,2.0,Civilians,Unknown,Private Citizens & Property,Explosives,2.0
2017,7,29,Iraq,Middle East & North Africa,Kasr,36.098192,43.328769,Bombing/Explosion,3.0,7.0,House,Unknown,Private Citizens & Property,Explosives,10.0
2017,7,29,Iraq,Middle East & North Africa,Baghdad,33.303566,44.371773,Armed Assault,1.0,0.0,Vehicle of Fighter,Unknown,Military,Firearms,1.0
2017,7,29,Pakistan,South Asia,Chidgi,26.92475,63.390581999999995,Bombing/Explosion,4.0,5.0,Shepherds,Unknown,Private Citizens & Property,Explosives,9.0
2017,7,29,Yemen,Middle East & North Africa,Mukha,13.311045000000002,43.230998,Bombing/Explosion,0.0,0.0,Warship,Houthi extremists (Ansar Allah),Military,Explosives,0.0
2017,7,29,Iraq,Middle East & North Africa,Baqubah,33.74324,44.623825,Unknown,5.0,1.0,Base,Islamic State of Iraq and the Levant (ISIL),Military,Unknown,6.0
2017,7,29,Philippines,Southeast Asia,Unknown,6.578069,122.04148400000001,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,7,29,Afghanistan,South Asia,Jalalabad,34.417122,70.44959300000001,Bombing/Explosion,0.0,0.0,Unknown,Unknown,Unknown,Explosives,0.0
2017,7,29,Yemen,Middle East & North Africa,Taizz,13.540947000000001,44.028306,Unknown,18.0,0.0,Post,Houthi extremists (Ansar Allah),Military,Unknown,18.0
